NAME,ADDRESS,CITY,STATE,ZIP,PHONE,URL,Cuisines,Rating
Mr Goodcents Subs   Pastas,1791 Boy Scout Dr # 2,Fort Myers,FL,33907,(239) 939-0099,mrgoodcentssubspastas.com,Deli    Pizza ,5
Mr Jalapeno,9431 W Atlantic Blvd,Coral Springs,FL,33071,(954) 752-8300,mrjalapeno.com,Mexican ,1
Mr K Bar-B-Que   Seafood,4906 Soutel Drive,Jacksonville,FL,32208,(904)764-0131,mrkbarbqueseafood.com,Barbecue ,4
Mr Kielbasa Incorporated,116 N Main Ave,Clearwater,FL,33765,(727) 442-0637,mrkielbasaincorporated.com,,5
Mr Latin Grill,1184 S Federal Hwy,Pompano Beach,FL,33062,(954) 545-1444,mrlatingrill.com,Bar   Grill ,5
Mr Lee's Chinese Restaurant,6560 NW 186TH St,Hialeah,FL,33015,(305) 558-7907,mrleeschineserestaurant.com,Chinese,2
Mr M's Sandwich Shop,1980 Stirling Rd,Dania,FL,33004,(954) 925-6400,mrmssandwichshop.com,Fast food ,2
Mr Mack's Place,2930 W Sunrise Blvd,Fort Lauderdale,FL,33311,(954) 584-1281,mrmacksplace.com,,2
Mr Mee's,5100 S Cleveland Ave,Fort Myers,FL,33907,(239) 277-5616,mrmees.com,,4
Mr Munch,6882 NW 20TH Ave,Fort Lauderdale,FL,33309,(954) 971-0809,mrmunch.com,,4
Mr Nick's Sub Shoppe,901 S Andrews Ave,Fort Lauderdale,FL,33316,(954) 462-1913,mrnickssubshoppe.com,Soups ,2
Mr Paella,8833 SW 59th St,Miami,FL,33173,,mrpaella.com,,2
Mr Phadthai's,217 N Woodland Blvd,Deland,FL,32720,(386) 740-0123,mrphadthais.com,Thai,1
Mr Pizza,7220 Central Ave,St Petersburg,FL,33707,(727) 343-3774,mrpizza.com,Pizza ,3
Mr Pizza,10053 Sunset Strip,Sunrise,FL,33322,(954) 748-4830,mrpizza.com,Pizza ,4
Mr Pizza,1496 W Sr-434,Longwood,FL,32750,(407) 834-7090,mrpizza.com,Pizza,1
Mr Pizza,10053 Sunset Strip,Fort Lauderdale,FL,33322,(954) 748-4830,mrpizza.com,Pizza,3
Mr Pretzel USA,9401 W Colonial Dr,Ocoee,FL,34761,(407) 294-6565,mrpretzelusa.com,,4
Mr Preztle,940 Lincoln Rd,Miami,FL,33139,(305) 604-0097,mrpreztle.com,,2
Mr Quick,5615 W Colonial Dr,Orlando,FL,32808,(407) 293-0511,mrquick.com,,1
Mr Ribs,4350 N Federal Hwy,Fort Lauderdale,FL,33308,(954) 491-6440,mrribs.com,Barbecue ,3
Mr Shen's Peking Chinse Restaurant,9228 Glades Rd,Boca Raton,FL,33434,(561) 482-1086,mrshenspekingchinserestaurant.com,Chinese,5
Mr Souvlaki,802 N Pinellas Ave,Tarpon Springs,FL,34689,(727) 937-2795,mrsouvlaki.com,Greek ,1
Mr Special,4217 W Dr Martin Luther Kng Jr,Tampa,FL,33614,(813) 879-0799,mrspecial.com,Deli ,3
Mr Sub Shop,927 S Goldwyn Ave,Orlando,FL,32805,(407) 298-3647,mrsubshop.com,Soups ,2
Mr Submarine,315 W Atlantic Blvd,Pompano Beach,FL,33060,(954) 946-0101,mrsubmarine.com,Deli ,5
Mr Submarine   Salads,2400 S Hopkins Ave Ste C,Titusville,FL,32780,(321) 383-1616,mrsubmarinesalads.com,Deli ,2
Mr Submarine-Mr Gyros,1010 Cleveland St,Clearwater,FL,33755,(727) 461-7945,mrsubmarinemrgyros.com,Greek    Soups ,4
Mr Submarine-Mr Gyros,612 Bayway Blvd,Clearwater,FL,33767,(727) 446-7290,mrsubmarinemrgyros.com,Greek ,2
Mr Sushi   China Moon Cuisines,2692 N University Dr,Sunrise,FL,33322,(954) 741-5632,mrsushichinamooncuisines.com,Chinese,4
Mr T's Italian Restaurant,909 W Kennedy Blvd,Tampa,FL,33606,(813) 251-1534,mrtsitalianrestaurant.com,Italian ,5
Mr Taco,495 Old Daytona Rd,Deland,FL,32724,(386) 734-3687,mrtaco.com,,1
Mr Taco,6426 Bowden Rd  #208,Jacksonville,FL,32216,(904) 636-9994,mrtaco.com,,1
Mr Tequila Restaurant,491 Cortez Rd W,Bradenton,FL,34207,(941) 751-9006,mrtequilarestaurant.com,Mexican ,4
Mr Toni's NY Style Pizzeria,5524 W Oakland Park Blvd,Lauderhill,FL,33313,(954) 735-1222,mrtonisnystylepizzeria.com,,4
Mr Toni's Pizzeria,5524 W Oakland Park Blvd,Lauderhill,FL,33313,(954) 735-1222,mrtonispizzeria.com,Pizza ,1
Mr Wok,3516 US Hwy 19,New Port Richey,FL,34652,(727) 841-6700,mrwok.com,Chinese,5
Mr Wong's,160 E Plant St,Winter Garden,FL,34787,(407) 877-8808,mrwongs.com,Chinese,1
Mr Z's,501 Southard St,Key West,FL,33040,,mrzs.com,,1
Mr. B's,145 107th Ave.,Treasure Island,FL,33706,(727) 360-2099,mr.bs.com,American ,2
Mr. Bill's Bakery   Sandwich Shop,138 N. Woodland Blvd.,Deland,FL,32720,(386) 943-8616,mr.billsbakerysandwichshop.com,FastFood ,4
Mr. Bones,3007 Gulf Dr,Bradenton,FL,34201,(941) 778-6114,mr.bones.com,,5
Mr. Moe's Restaurant and Bar,3131 Commodore Plz,Coconut Grove,FL,33133,(305) 442-1114,mr.moesrestaurantandbar.com,Barbecue ,4
Mr. Pizza,1200 Deltona Blvd Ste 5,Deltona,FL,32725,(386) 860-8777,mr.pizza.com,Pizza ,5
Mr. Pizza,1496 W State Rd 434,Longwood,FL,32750,(407) 834-7110,mr.pizza.com,Pizza ,4
Mr. Pizza,1718 N Goldenrod Rd Ste 2,Orlando,FL,32807,(407) 382-9004,mr.pizza.com,Italian    Pizza ,3
Mr. Pizza,6420 Winegard Rd,Orlando,FL,32809,(407) 816-9444,mr.pizza.com,Pizza ,5
Mr. Pub,9360 S US Highway 441,Ocala,FL,34480,(352) 307-9782,mr.pub.com,Bar   Grill ,1
Mr. Wonton Kissimmee Restaurant,3233 S Bermuda Avenue,Kissimmee,FL,34746,((40) 7) -933-,mr.wontonkissimmeerestaurant.com,American,2
Mrs B's Pizza   Wings,6849 S Kirkman Rd,Orlando,FL,32819,(407) 351-5120,mrsbspizzawings.com,Barbecue    Pizza ,3
Mrs Chen's Chinese Restaurant,6125 S Tamiami Trl,Sarasota,FL,34231,(941) 924-0039,mrschenschineserestaurant.com,Chinese,1
Mrs Field's Original Cookies,19501 Biscayne Blvd,Miami,FL,33180,(305) 932-3310,mrsfieldsoriginalcookies.com,Bakeries ,2
Mrs Field's Original Cookies,6901 22ND Ave N Ste 140,St Petersburg,FL,33710,(727) 345-6743,mrsfieldsoriginalcookies.com,Bakeries ,5
Mrs Mack's Restaurant,215 Broadway,Kissimmee,FL,34741,(407) 847-5771,mrsmacksrestaurant.com,American,5
Mrs MACS Kitchen,99336 Overseas Hwy,Key Largo,FL,33037,(305) 451-3722,mrsmacskitchen.com,,4
Mrs Mendoza's Tacos AL Carbon,1040 Alton Rd,Miami Beach,FL,33139,(305) 535-0808,mrsmendozastacosalcarbon.com,Mexican ,5
Mrs Smithy's A-Se-Wi Jerk,2408 NW 19TH St,Fort Lauderdale,FL,33311,(954) 730-8580,mrssmithysasewijerk.com,,3
Mrs Smokeys Real Pit Bar-b-q,1970 Sawgrass Mills Cir,Sunrise,FL,33323,(954) 846-0550,mrssmokeysrealpitbarbq.com,Barbecue ,4
Mrs. Mendoza,9739 NW 41ST St,Doral,FL,33178,(305) 477-5119,mrs.mendoza.com,Mexican ,1
Mrs. T. Potts,104 E Pine St,Lakeland,FL,33801,(863) 683-9033,mrs.t.potts.com,Coffee   Diners ,4
MS Ellen's Kitchen,1485 S Martin Luther King Jr Ave,Clearwater,FL,33756,(727) 446-7610,msellenskitchen.com,,4
Ms Kittys Cafe,1800 West Hibiscus Boulevard # 105,Melbourne,FL,32901,(321)952-4284,mskittyscafe.com,Health Food ,5
MT Dora Pizza   Subs,2718 W Old US Hwy 441,Mt Dora,FL,32757,(352) 383-5303,mtdorapizzasubs.com,Deli    Pizza ,5
Mt Rincon Puertorriqueno,517 N Semoran Blvd,Orlando,FL,32807,(407)277-6900,mtrinconpuertorriqueno.com,Spanish ,4
Mucky Duck,11546 Andy Rosse Ln SW,Captiva,FL,33924,(239) 472-3434,muckyduck.com,,3
Mucky Duck,PO Box 1060,Captiva,FL,33924,(239) 472-2388,muckyduck.com,,4
Mucky Duck Restaurant,11546 Andy Rosse Ln,Captiva,FL,33924,(239) 472-3434,muckyduckrestaurant.com,American,4
Muddy Waters,2237 W Hillsboro Blvd,Deerfield Beach,FL,33442,(954) 428-6577,muddywaters.com,,3
Mudville Grille,120 W Adams St,Jacksonville,FL,32202,(904) 353-9370,mudvillegrille.com,Italian,2
Mudville Grille,1301 Monument Rd # 1,Jacksonville,FL,32225,,mudvillegrille.com,Italian,5
Mudville Grille,3105 Beach Blvd,Jacksonville,FL,32207,(904) 398-3239,mudvillegrille.com,Italian,3
Mudville Grille 1,3105 Beach Blvd,Jacksonville,FL,32207,(904) 398-4326,mudvillegrille1.com,Bar   Grill ,3
Muellers-gerd-ambry-restaurant,3016 E Commercial Blvd,Fort Lauderdale,FL,33308,(954) 771-7342,muellersgerdambryrestaurant.com,German ,5
Muellman II Incorporated,787 Long Lake Dr,Oviedo,FL,32765,(407) 971-0558,muellmaniiincorporated.com,,4
Muffin   Grill,3195 13TH St,St Cloud,FL,34769,(407) 891-2100,muffingrill.com,Bar   Grill ,4
Muffin Tin,12655 S Dixie Hwy,Miami,FL,33156,(305) 235-9020,muffintin.com,,3
Muffin Tree Incorporated,8430 W Hillsborough Ave,Tampa,FL,33615,(813) 890-8848,muffintreeincorporated.com,Bakeries ,1
Mugoo's Diner,16103 US-19,Hudson,FL,34667,(727) 863-0486,mugoosdiner.com,,2
Mugs,1600 N Atlantic Ave,Cocoa Beach,FL,32931,(321) 868-1881,mugs.com,Seafood ,5
Mugs 'N Jugs,14100 Us Highway 19 N Ste 114,Clearwater,FL,33764,(727) 535-5847,mugsnjugs.com,American ,1
Mugs Across America,1080 Hilltop Drive,Naples,FL,34102,(941) 649-6853,mugsacrossamerica.com,,4
Mugs N Jugs,1250 S Missouri Ave,Clearwater,FL,33756,(727) 446-0797,mugsnjugs.com,American ,1
Mugshots Sports Bar   Grill,1022 W State Rd 436,Altamonte Spgs,FL,32714,(407) 786-5024,mugshotssportsbargrill.com,Italian,5
Mugsy Bean's Coffee House,322 W Main St,Tavares,FL,32778,(352) 343-6900,mugsybeanscoffeehouse.com,Coffee  Beverage,1
Mugsy's 33rd Street Bar,2500 33RD St,Orlando,FL,32839,(407) 849-6999,mugsys33rdstreetbar.com,Bar   Grill ,3
Mulberry Country Buffet,211 Northwest First Ave,Mulberry,FL,33860,(863)425-5630,mulberrycountrybuffet.com,Southern Style ,3
Mulberry Country Buffet,211 NW 1st Ave,Mulberry,FL,33860,(863) 425-5630,mulberrycountrybuffet.com,Southern Style ,3
mulberry street pizza,200 se st lucie blvd  #303,Stuart,FL,34995,(561) 341-1443,mulberrystreetpizza.com,Pizza,2
Mulcahy's Dog House,4601 14TH St W,Bradenton,FL,34207,(941) 753-8006,mulcahysdoghouse.com,,2
Muldoon's Tap Room Incorporated,2448 Wilton Dr,Wilton Manors,FL,33305,(954) 561-8231,muldoonstaproomincorporated.com,,1
Mullet Boat,701 N Pinellas Ave,Tarpon Springs,FL,34689,(727) 937-7229,mulletboat.com,Seafood ,4
Mulligan's,165 Wekiva Springs Rd Ste 193,Longwood,FL,32779,(407) 869-5077,mulligans.com,American ,4
Mulligan's,10805 SW 72nd St,Miami,FL,33173,(305) 279-9926,mulligans.com,American ,3
Mulligan's Beach House,2019 NE Jensen Beach Blvd,Jensen Beach,FL,34957,(772) 232-1414,mulligansbeachhouse.com,American ,3
Mulligan's Grill,2300 Clubhouse Dr,Rockledge,FL,32955,(321) 639-3487,mulligansgrill.com,Bar   Grill ,3
Mulligan's Neighborhood Bar,9 N Pompano Beach Blvd,Pompano Beach,FL,33062,(954) 784-3777,mulligansneighborhoodbar.com,Bar   Grill ,2
Mulligan's Office,2929 E Commercial Blvd,Fort Lauderdale,FL,33308,(954) 771-8787,mulligansoffice.com,American ,4
Mulligan's Pub   Restaurant,7200 N Dixie Hwy,Boca Raton,FL,33487,(561) 997-7899,mulliganspubrestaurant.com,Bar   Grill ,4
Mulligan's Sunset Grill,9524 Blind Pass Road,St Pete Beach,FL,33706,(727)367-9699,mulliganssunsetgrill.com,Pasta ,2
Mulligan's Tavern   Grille,300 Spalding Way,Deland,FL,32724,(386) 738-6015,mulliganstaverngrille.com,American ,4
Mulligans,5526 15TH St E,Bradenton,FL,34203,(941) 755-5696,mulligans.com,,1
Mulligans Corporate,2929 E Commercial Blvd Ste 502,Fort Lauderdale,FL,33308,(954) 351-0813,mulliganscorporate.com,,4
Mulvaney's Irish Pub,27 W Churst St,Orlando,FL,32801,(407) 425-8050,mulvaneysirishpub.com,Bar   Grill ,4
Munch's Sundries   Restaurant,3920 6TH St S,St Petersburg,FL,33705,(727) 896-5972,munchssundriesrestaurant.com,Soups ,4
Munchies,118 E Bloomingdale Ave,Brandon,FL,33511,(813) 662-6800,munchies.com,,3
Munchies Cafe,16504 NW 49TH Ave,Hialeah,FL,33014,(305) 621-7117,munchiescafe.com,Burger Coffee,4
Munchies Cafe,11367 SW 40TH St,Miami,FL,33165,(305) 223-6040,munchiescafe.com,Burger Coffee,2
Munchies New York Style Pizza,118 E Bloomingdale Ave,Brandon,FL,33511,(813) 662-6800,munchiesnewyorkstylepizza.com,Barbecue    Pizza ,3
Munchies Wings   Pizza,901 W Dr Martin Luther King Jr,Tampa,FL,33603,(813) 238-9464,munchieswingspizza.com,Pizza ,2
Muncy's Pizza,850 Ives Dairy Rd Ste T42,Miami,FL,33179,(305) 493-0170,muncyspizza.com,Pizza ,3
Mundi's of Hollywood,1920 Tyler St,Hollywood,FL,33020,(954) 927-1127,mundisofhollywood.com,Pizza,3
Mundo's Bar   Grill,1410 Semoran Blvd,Casselberry,FL,32707,(407) 657-9700,mundosbargrill.com,Italian,4
Murdock's Bistro,600 Brevard Ave,Cocoa,FL,32922,(321) 633-0600,murdocksbistro.com,Bistro,3
MURO; JAMES,1211 SW 5th Avenue,Boca Raton,FL,33431,(561) 368-2745,muro;james.com,,5
Murphy's,2000 Pga Blvd # 3140,North Palm Beach,FL,33408,(561) 624-2081,murphys.com,,3
Murphy's Chop House,7499 Augusta National Dr,Orlando,FL,32822,(407) 851-9000,murphyschophouse.com,,4
Murphy's Market,3483 Mariner Blvd,Spring Hill,FL,34609,(352) 686-8900,murphysmarket.com,Deli ,2
Murphy's Oyster Bar,1900 S Pine Ave,Ocala,FL,34471,(352) 690-6860,murphysoysterbar.com,Bar   Grill ,5
Murphy's Pub,600 Payne Dr,Miami Springs,FL,33166,(305) 888-0087,murphyspub.com,Bar   Grill ,1
Murphy's Sports Pub,21519 Village Lakes Shopping,Land O Lakes,FL,34639,(813) 949-9043,murphyssportspub.com,Bar   Grill ,5
Murphys Market Inc,4003 Mariner Blvd,Spring Hill,FL,34609,(352) 686-8900,murphysmarketinc.com,,2
Murray's Food Mart,24550 Overseas Hwy,Summerland Key,FL,33042,(305) 745-3534,murraysfoodmart.com,,2
Murray's Grille,463852 State Road 200,Yulee,FL,32097,(904) 261-8458,murraysgrille.com,Bar   Grill ,5
Musashi Japanese Steak House,2475 Cleveland Avenue,Fort Myers,FL,33990,(239)334-3354,musashijapanesesteakhouse.com,Oriental ,5
Muscle Beach Lemonade,27001 US Highway 19th North #2081,Clearwater,FL,33761,(858) 755-3049,musclebeachlemonade.com,FastFood ,2
Muscle Beach Lemonade,9249 W Atlantic Blvd #9249,Coral Springs,FL,33071,(858) 755-3049,musclebeachlemonade.com,FastFood ,1
Muscle Beach Lemonade,1455 NW 107 Rm132,Miami,FL,33172,(858) 755-3049,musclebeachlemonade.com,FastFood ,2
Muscle Beach Lemonade,9401 W Colonial #250,Ocoee,FL,34761,(858) 755-3049,musclebeachlemonade.com,FastFood ,2
Muscle Beach Lemonade,6901 22nd Avenue North #102,St Petersburg,FL,33710,(858) 755-3049,musclebeachlemonade.com,FastFood ,3
Muscle Beach Lemonade,12323 University Mall Court,Tampa,FL,33612,(858) 755-3049,musclebeachlemonade.com,FastFood ,2
Muscle Way Cafe,2479 South Volusia Avenue,Orange City,FL,32763,(386)775-7165,musclewaycafe.com,Health Food ,2
Mushasi Restaurant,6237 N Federal Hwy,Fort Lauderdale,FL,33308,(954) 771-7322,mushasirestaurant.com,American,4
Musicians Exchange,PO Box 1071,Fort Lauderdale,FL,33302,(954) 523-1776,musiciansexchange.com,Chinese,3
Mustard's Bar   Grill,1510 SE 15TH St Ste 202,Fort Lauderdale,FL,33316,(954) 564-5116,mustardsbargrill.com,Italian,5
Mutineer Restaurant,11 SE 1ST Ave,Homestead,FL,33034,(305) 245-3377,mutineerrestaurant.com,Seafood ,1
Muvico Theatres Inc,15401 Sheridan Street,Fort Lauderdale,FL,33312,(954)680-0171,muvicotheatresinc.com,Dinner Theater ,1
Muvico Theatres Inc,2315 North Federal Highway,Pompano Beach,FL,33062,(954)946-6008,muvicotheatresinc.com,Dinner Theater ,2
Muzzie's Ice-Cream   Sandwich,700 S Pinellas Ave,Tarpon Springs,FL,34689,(727) 939-0933,muzziesicecreamsandwich.com,Desserts ,5
Mwca Mofongo Deli,827 W Lancaster Rd,Orlando,FL,32809,(407) 857-7500,mwcamofongodeli.com,Deli,4
My Big Fat Greek Restaurant,3445 Griffin Rd,Fort Lauderdale,FL,33312,(954) 961-1502,mybigfatgreekrestaurant.com,American,1
My Dante's Bistro,2410 Commercial Way,Spring Hill,FL,34606,(352) 683-8420,mydantesbistro.com,French ,5
My Family Cafeteria,7121 NW 35TH Ave,Miami,FL,33147,(305) 694-1530,myfamilycafeteria.com,Coffee  Beverage,2
My Family Pizza   Subs,3297 S John Young Pkwy,Kissimmee,FL,34746,(407) 346-6747,myfamilypizzasubs.com,Deli    Pizza ,1
My Father's Bread   Eatery,30 E Magnolia Ave,Eustis,FL,32726,(352) 483-5001,myfathersbreadeatery.com,Bakery,2
My Favorite Cafe,3369 Sheridan Street,Hollywood,FL,33021,(954)965-0111,myfavoritecafe.com,Kosher ,4
My Favorite Muffin,11401 Pines Blvd Ste 228,Pembroke Pines,FL,33026,(954) 432-4858,myfavoritemuffin.com,Kosher ,1
My Favorite Muffin,12801 W Sunrise Blvd Ste 841,Sunrise,FL,33323,(954) 846-1616,myfavoritemuffin.com,Bakeries ,2
My Kahuna Bar,5180 W Irlo Bronson Mem Hwy,Kissimmee,FL,34746,(407) 396-7658,mykahunabar.com,Bar   Grill ,4
My Market   Deli,229 SW 17TH St,Fort Lauderdale,FL,33315,(954) 764-5253,mymarketdeli.com,Deli ,5
My Piece of Cake,1850 NW 122ND Ter,Pembroke Pines,FL,33026,(954) 435-7328,mypieceofcake.com,Bakeries ,4
My Place Restaurant,213 Gulf Blvd,Indian Rocks Beach,FL,33785,(727) 593-7040,myplacerestaurant.com,American,2
My Tierra Rotisserie   Grill,1015 N State Rd 7,Hollywood,FL,33021,(954) 964-3772,mytierrarotisseriegrill.com,Italian,2
Myers Sandwich Shop,14623 NW 7TH Ave,Miami,FL,33168,(305) 681-9315,myerssandwichshop.com,Soups ,1
Mykonos,628 Dodecanese Blvd,Tarpon Springs,FL,34689,(727) 934-4306,mykonos.com,Greek ,2
Mykonos Greek Restaurant,6897 SW 18TH St,Boca Raton,FL,33433,(561) 338-3646,mykonosgreekrestaurant.com,Greek ,4
Mykonos Greek Tavern,1833 E 7TH Ave,Tampa,FL,33605,(813) 242-4545,mykonosgreektavern.com,Greek ,4
Mykonos II,1740 E Jefferson St,Brooksville,FL,34601,(352) 799-3154,mykonosii.com,Pizza ,1
Mykonos Restaurant,1201 Coral Wy,Miami,FL,33145,(305) 856-3140,mykonosrestaurant.com,Coffee   Diners    Greek ,3
Mylos Greek Restaurant,1111 Ponce De Leon Blvd,Coral Gables,FL,33134,(305) 461-0403,mylosgreekrestaurant.com,Greek ,5
Mynt,1921 Collins Ave,Miami Beach,FL,33139,(786) 276-6132,mynt.com,,2
Myra Jean's Cake,PO Box 882,Crawfordville,FL,32326,(850) 926-5291,myrajeanscake.com,Desserts ,4
Myra Jean's Cake,2669 Crawfordville Hwy,Crawfordville,FL,32327,(850) 926-7530,myrajeanscake.com,Desserts ,2
Myra Jean's Restaurant,2669 Crawfordville Hwy,Crawfordville,FL,32327,(850) 926-7530,myrajeansrestaurant.com,Desserts ,3
Myra's Latin Restaurant Incorporated,20723 NW 2ND Ave,Miami,FL,33169,(305) 652-9356,myraslatinrestaurantincorporated.com,Latin,3
Myself Enterprises,125 Truxton Dr,Miami,FL,33166,(305) 905-9226,myselfenterprises.com,,1
Mystic Fish,3253 Tampa Rd,Palm Harbor,FL,34684,(727) 771-1800,mysticfish.com,Seafood,2
Mystic Fish Seafood Grill,3253 Tampa Rd,Palm Harbor,FL,34684,(727) 771-1800,mysticfishseafoodgrill.com,Seafood ,1
Mystic Pita,1564 Washington Ave,Miami Beach,FL,33139,(305) 674-6892,mysticpita.com,FastFood ,4
Mystic Pizza Wings   More,3512 US Hwy 41 N,Palmetto,FL,34221,(941) 723-3753,mysticpizzawingsmore.com,Barbecue    Pizza ,1
Mystic Tavern,10026 W Mcnab Rd,Tamarac,FL,33321,(954) 720-7560,mystictavern.com,,4
N K Cafe,3218 W Kennedy Blvd,Tampa,FL,33609,(813) 874-8646,nkcafe.com,Coffee  Beverage,1
N S Food   Gifts,5522 Hanley Rd Ste 105,Tampa,FL,33634,(813) 243-1522,nsfoodgifts.com,Indian ,4
N Y Miami Sweets,2806 NW 72ND Ave,Miami,FL,33122,(305) 717-3101,nymiamisweets.com,,4
N.Y.P.D. Delicatessen   Brick Oven Pizza,2589 S Hiawassee Rd,Orlando,FL,32835,,n.y.p.d.delicatessenbrickovenpizza.com,Italian ,4
Nabab Indian Cuisine,3025 North Ocean Boulevard Suite 8,Fort Lauderdale,FL,33308,(954)567-3617,nababindiancuisine.com,Indian ,1
Nad's Catering Service,3648 NW 16th St,Lauderhill,FL,33311,(954) 791-5000,nadscateringservice.com,,4
Nadia's Restaurant   Bar,2721 Gulf Blvd,Indian Rocks Beach,FL,33785,(727) 596-7222,nadiasrestaurantbar.com,Bar   Grill ,3
Nadine's 10th Street Bistro,309 10TH St W,Bradenton,FL,34205,(941) 748-0434,nadines10thstreetbistro.com,French ,5
Nagoya Japanese Steak and Seafood,8503 W. Hillsborough Ave.,Tampa,FL,33615,(813) 886-2888,nagoyajapanesesteakandseafood.com,Seafood ,4
Nagoya Sushi,6417 Raleigh St,Orlando,FL,32835,(407) 290-1288,nagoyasushi.com,Japanese ,1
Nakamal,140 NW 20TH St,Boca Raton,FL,33431,(561) 395-9888,nakamal.com,,5
Nakorn Thai Restaurant,2039 Hollywood Blvd,Hollywood,FL,33020,(954) 921-1200,nakornthairestaurant.com,Thai,2
NAM Fong Incorporated,653 Cortez Rd W Ste A,Bradenton,FL,34207,(941) 756-9348,namfongincorporated.com,Vietnamese ,4
NAM Long Vietnamese Restaurant,4461 N State Rd 7,Lauderdale Lakes,FL,33319,(954) 485-6079,namlongvietnameserestaurant.com,Vietnamese ,2
NAMI Japanese Restaurant,8381 Pines Blvd,Pembroke Pines,FL,33024,(954) 432-2888,namijapaneserestaurant.com,Japanese ,5
NAMI Sushi   Grill,17007 Pines Blvd,Pembroke Pines,FL,33027,(954) 450-2388,namisushigrill.com,Japanese    Sushi ,2
Nan's Hideaway Lounge,803 SE 8TH Ave,Deerfield Beach,FL,33441,(954) 426-0590,nanshideawaylounge.com,Bar   Grill ,3
Nana   Papa's Place,6130 15TH St E,Bradenton,FL,34203,(941) 727-3098,nanapapasplace.com,,3
Nana's Cantina,3311 W Cypress St,Tampa,FL,33607,(813) 876-6423,nanascantina.com,,4
Nana's Restaurant,857 E Klosterman Rd,Tarpon Springs,FL,34689,(727) 944-5788,nanasrestaurant.com,American,5
Nancy Taber's Diner   Kathy,6021 S Rio Grande Ave,Orlando,FL,32809,(407) 235-2821,nancytabersdinerkathy.com,,3
Nancy's Casablanca,231 Minutemen Cswy,Cocoa Beach,FL,32931,(321) 799-2228,nancyscasablanca.com,,5
Nancy's Good N Fast,17420 N Us-41,Lutz,FL,33549,(813) 909-4041,nancysgoodnfast.com,,1
Nando Trattoria,2500 E Hallandale Beach Blvd,Hallandale Beach,FL,33009,(954) 457-7379,nandotrattoria.com,,3
Nannie's Kitchen Incorporated,1018 New York Ave,St Cloud,FL,34769,(407) 957-2271,nannieskitchenincorporated.com,,1
Nap's South End Sports Bar,5206 S. Macdill Ave.,Tampa,FL,33611,(813) 835-5086,napssouthendsportsbar.com,Bar   Grill ,1
Naples Italian Restaurant,1107 W North Blvd Ste 7,Leesburg,FL,34748,(352) 323-1616,naplesitalianrestaurant.com,Italian ,2
Napolatano's Catering,606 NW 75th St,Gainesville,FL,32607,(352) 332-2285,napolatanoscatering.com,,4
Napoleon Bakery   Deli Incorporated,3842 S Nova Rd,Port Orange,FL,32127,(386) 788-2001,napoleonbakerydeliincorporated.com,Bakeries,3
Napoli Buffet Incorporated,5073 W Irlo Bronson Meml Hwy,Kissimmee,FL,34746,(407) 390-1368,napolibuffetincorporated.com,Chinese,4
Napoli Cafe,3932 S Dale Mabry Hwy,Tampa,FL,33611,(813) 832-6358,napolicafe.com,Coffee  Beverage,4
Napoli Pizza Italian Restaurant,35216 US Hwy 19 N,Palm Harbor,FL,34684,(727) 789-0504,napolipizzaitalianrestaurant.com,Italian    Pizza ,1
Napoli's Italian Restaurant,1800 N Federal Hwy,Hollywood,FL,33020,(954) 923-7250,napolisitalianrestaurant.com,Italian    Pizza ,5
Napoli's Italian Restaurant,5242 Ocean Blvd,Sarasota,FL,34242,(941) 346-2452,napolisitalianrestaurant.com,Italian ,1
Napoli's Italian Restaurant,122 W State Rd 434,Winter Springs,FL,32708,(407) 327-0586,napolisitalianrestaurant.com,Pizza ,1
Napoli's Pizza Cuisine,5624 Arlington Rd,Jacksonville,FL,32211,(904) 745-1500,napolispizzacuisine.com,Pizza,4
